stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420034572004",38,37,1,0.09,62,77,15,2.09,66,75,9,1.33,71,63,8,1.27,63,50,13,1.84,104,103,1,0.23,42,41,1,0.09
"420034580001",0,3,3,0.00,25,17,8,0.72,13,18,5,0.24,62,69,7,1.57,61,61,0,0.00,102,96,6,2.22,13,12,1,0.05
"420034580002",93,100,7,0.44,0,1,1,0.00,57,59,2,0.08,90,95,5,0.30,141,156,15,1.43,526,517,9,3.21,570,549,21,8.10
"420034580003",17,19,2,0.05,64,70,6,0.55,14,13,1,0.02,33,38,5,0.24,43,52,9,0.56,319,321,2,0.92,204,181,23,6.76
"420034580004",0,2,2,0.00,45,46,1,0.07,136,150,14,2.94,111,117,6,1.03,58,63,5,0.45,227,214,13,4.55,71,56,15,1.64
"420034591011",30,27,3,0.14,32,24,8,0.39,52,69,17,1.34,73,84,11,1.21,108,121,13,2.12,211,203,8,2.55,156,134,22,5.18
"420034591021",11,9,2,0.03,0,0,0,0.00,43,42,1,0.06,57,60,3,0.23,86,86,0,0.00,175,186,11,2.58,374,363,11,5.51
"420034591022",0,5,5,0.00,23,19,4,0.23,23,31,8,0.46,0,1,1,0.00,69,65,4,0.69,217,204,13,7.03,69,76,7,1.20
"420034591023",0,0,0,0.00,0,1,1,0.00,38,36,2,0.07,105,119,14,1.41,48,72,24,1.11,569,555,14,7.64,282,259,23,6.22
"420034592011",37,33,4,0.18,36,25,11,0.49,72,72,0,0.00,29,35,6,0.22,120,121,1,0.15,244,244,0,0.00,265,273,8,2.64
"420034592012",17,27,10,0.17,15,20,5,0.07,83,87,4,0.33,33,55,22,0.72,202,195,7,1.39,432,408,24,10.22,232,222,10,2.29
"420034592013",12,17,5,0.08,12,11,1,0.02,86,89,3,0.36,89,94,5,0.63,72,90,18,1.83,216,201,15,4.57,222,207,15,4.70
"420034592014",42,45,3,0.46,39,35,4,0.57,67,69,2,0.49,29,38,9,0.95,80,70,10,2.91,18,18,0,0.00,0,0,0,0.00
"420034592021",12,16,4,0.10,22,21,1,0.05,29,32,3,0.18,46,50,4,0.39,90,92,2,0.38,236,220,16,8.02,36,40,4,0.31
"420034600011",71,85,14,0.82,63,48,15,0.78,67,93,26,1.44,184,200,16,2.44,230,210,20,3.80,332,348,16,4.39,262,225,37,8.02
"420034600012",0,0,0,0.00,10,13,3,0.04,40,47,7,0.39,92,86,6,0.77,124,162,38,6.58,324,291,33,14.93,126,117,9,1.58
"420034600021",27,25,2,0.22,0,1,1,0.00,63,76,13,3.33,8,7,1,0.03,36,32,4,0.59,57,57,0,0.00,55,48,7,1.57
"420034600022",19,15,4,0.09,65,53,12,0.92,75,72,3,0.27,45,41,4,0.21,62,71,9,0.66,280,293,13,4.31,298,299,1,0.35
"420034600023",0,0,0,0.00,0,0,0,0.00,9,7,2,0.06,8,11,3,0.09,10,8,2,0.07,121,123,2,0.86,132,131,1,0.47
"420034610001",37,32,5,0.34,41,48,7,0.53,96,92,4,0.71,83,100,17,2.62,93,88,5,0.86,159,151,8,2.36,29,27,2,0.11
"420034621001",0,3,3,0.00,37,39,2,0.25,50,57,7,1.17,63,64,1,0.21,74,78,4,0.99,58,48,10,1.93,18,11,7,0.42
"420034621002",0,7,7,0.00,25,23,2,0.17,28,36,8,0.78,32,41,9,1.01,68,65,3,0.71,123,103,20,8.60,10,11,1,0.03
"420034621003",81,80,1,0.13,88,73,15,2.18,51,56,5,0.42,104,110,6,1.03,91,104,13,1.96,135,131,4,0.89,55,51,4,0.36
"420034626001",77,84,7,1.46,32,38,6,0.52,67,67,0,0.00,47,38,9,1.15,24,34,10,0.65,99,82,17,4.56,23,26,3,0.19
"420034626002",32,36,4,0.33,0,0,0,0.00,16,24,8,0.33,98,108,10,2.49,26,32,6,0.40,175,159,16,7.12,46,34,12,1.40
"420034626003",12,13,1,0.03,65,56,9,1.67,85,101,16,3.87,74,64,10,2.11,51,49,2,0.29,53,53,0,0.00,11,15,4,0.13
"420034626004",118,112,6,1.20,41,48,7,0.49,89,94,5,0.76,105,97,8,1.43,36,33,3,0.18,130,143,13,2.87,70,62,8,0.95
"420034639001",54,61,7,0.69,30,32,2,0.11,96,93,3,0.53,57,48,9,0.94,33,50,17,1.03,213,209,4,1.56,62,52,10,1.14
"420034639002",87,94,7,1.72,28,30,2,0.16,89,87,2,0.50,28,28,0,0.00,33,33,0,0.00,56,55,1,0.16,33,27,6,0.56
"420034639003",64,68,4,0.78,20,12,8,0.48,41,33,8,0.99,25,34,9,0.68,80,67,13,3.15,82,98,16,3.98,18,18,0,0.00
"420034643001",33,45,12,0.68,18,21,3,0.09,58,53,5,0.50,49,56,7,0.59,56,70,14,1.35,251,243,8,3.45,117,94,23,4.62
"420034643002",35,34,1,0.09,24,22,2,0.12,26,42,16,1.06,64,70,6,0.98,67,67,0,0.00,121,103,18,5.57,54,53,1,0.14
"420034643003",10,14,4,0.14,65,65,0,0.00,54,53,1,0.18,39,31,8,1.06,32,35,3,0.33,73,83,10,2.47,22,14,8,0.60
"420034643004",29,38,9,1.07,9,6,3,0.11,13,18,5,0.27,16,19,3,0.20,29,30,1,0.12,86,82,4,1.42,61,50,11,2.76
"420034644001",0,6,6,0.00,55,41,14,3.36,66,68,2,0.58,66,72,6,1.73,0,2,2,0.00,42,40,2,0.37,0,0,0,0.00
"420034644002",62,78,16,2.70,23,15,8,0.50,109,119,10,2.97,67,59,8,1.46,31,27,4,0.34,75,69,6,1.23,0,0,0,0.00
"420034644003",247,243,4,2.31,57,63,6,0.80,89,89,0,0.00,12,18,6,0.17,15,7,8,0.28,2,2,0,0.00,6,6,0,0.00
"420034644004",74,79,5,0.74,43,37,6,0.52,174,164,10,3.49,30,35,5,0.30,89,84,5,0.89,62,65,3,0.37,27,35,8,0.43
"420034656001",14,16,2,0.05,46,40,6,0.51,126,137,11,2.57,67,68,1,0.12,66,64,2,0.24,166,164,2,0.61,55,51,4,0.41
"420034656002",78,71,7,0.83,24,20,4,0.15,64,70,6,0.58,68,75,7,0.72,156,155,1,0.24,149,158,9,2.04,118,108,10,1.80
"420034658001",43,33,10,0.63,42,30,12,0.74,50,52,2,0.15,52,78,26,1.98,155,162,7,1.59,195,203,8,2.28,147,126,21,4.51
"420034658002",15,14,1,0.03,42,48,6,0.52,39,47,8,0.65,77,96,19,3.03,117,103,14,3.39,113,103,10,2.34,80,72,8,1.33
"420034658003",8,11,3,0.06,21,25,4,0.20,59,64,5,0.70,40,40,0,0.00,46,48,2,0.22,137,123,14,4.52,113,113,0,0.00
"420034687001",71,72,1,0.14,49,50,1,0.09,41,52,11,0.87,43,49,6,0.50,117,121,4,0.91,87,84,3,0.51,108,88,20,4.19
"420034687002",6,9,3,0.06,0,4,4,0.00,33,17,16,1.70,30,35,5,0.48,43,57,14,1.94,130,138,8,3.35,68,50,18,3.95
"420034688001",63,63,0,0.00,78,64,14,3.06,73,87,14,2.86,63,60,3,0.53,15,17,2,0.08,43,50,7,0.84,22,16,6,0.37
"420034688002",64,80,16,3.23,37,36,1,0.12,12,7,5,0.19,0,3,3,0.00,37,39,2,0.23,120,110,10,3.79,47,42,5,0.74
"420034688003",30,38,8,0.42,10,14,4,0.07,32,35,3,0.17,45,45,0,0.00,131,134,3,0.69,209,202,7,2.58,111,100,11,2.15
"420034689001",26,35,9,0.38,67,50,17,1.86,57,72,15,1.39,115,120,5,0.94,78,72,6,0.76,171,163,8,2.23,99,101,2,0.32
"420034689002",0,0,0,0.00,0,10,10,0.00,85,92,7,1.28,123,119,4,1.06,50,49,1,0.11,98,97,1,0.21,110,99,11,2.60
"420034689003",184,201,17,4.15,121,125,4,0.64,124,124,0,0.00,103,100,3,0.41,61,58,3,0.24,105,93,12,1.67,55,52,3,0.22
"420034690001",10,4,6,0.12,12,11,1,0.02,23,27,4,0.18,21,16,5,0.21,24,31,7,0.34,202,207,5,2.02,207,203,4,1.66
"420034690002",15,25,10,0.15,22,14,8,0.18,32,42,10,0.32,129,131,2,0.26,147,151,4,0.59,393,389,4,1.58,259,245,14,3.64
"420034690003",29,26,3,0.19,19,30,11,0.45,80,77,3,0.52,25,27,2,0.11,82,72,10,1.77,144,142,2,0.62,83,88,5,0.90
"420034703001",21,25,4,0.11,6,13,7,0.05,37,45,8,0.38,148,137,11,2.09,142,122,20,3.64,286,297,11,4.03,140,141,1,0.18
"420034703002",20,13,7,0.16,11,15,4,0.05,95,91,4,0.42,87,85,2,0.19,29,44,15,0.48,388,401,13,5.59,272,253,19,5.73
"420034704001",0,0,0,0.00,0,1,1,0.00,11,24,13,0.36,47,42,5,0.59,50,47,3,0.37,186,195,9,4.17,107,92,15,4.00
"420034704002",12,11,1,0.04,11,13,2,0.07,11,21,10,0.35,24,22,2,0.15,51,53,2,0.33,133,132,1,0.42,71,61,10,2.27
"420034704003",10,10,0,0.00,18,21,3,0.08,66,76,10,1.00,89,69,20,2.70,68,78,10,1.03,322,324,2,0.98,87,82,5,0.66
"420034705011",0,0,0,0.00,0,1,1,0.00,77,73,4,0.27,53,68,15,0.70,97,88,9,0.77,522,508,14,6.44,386,397,11,3.74
"420034705012",17,14,3,0.05,26,35,9,0.25,96,107,11,1.12,132,135,3,0.42,195,172,23,4.76,282,287,5,1.50,195,193,2,0.41
"420034705021",13,17,4,0.08,30,35,5,0.23,62,71,9,0.84,98,101,3,0.44,126,106,20,3.80,192,197,5,1.45,142,136,6,1.29
"420034705022",32,33,1,0.05,0,6,6,0.00,74,67,7,0.85,71,82,11,1.28,84,67,17,2.34,177,186,9,2.62,171,168,3,0.84
"420034706001",7,7,0,0.00,81,97,16,1.60,187,191,4,0.92,95,91,4,0.47,148,136,12,2.19,238,235,3,0.88,56,55,1,0.07
"420034706002",49,46,3,0.43,36,41,5,0.52,24,23,1,0.07,58,59,1,0.17,44,43,1,0.13,95,97,2,0.55,38,35,3,0.33
"420034706003",0,2,2,0.00,52,55,3,0.49,54,56,2,0.34,93,96,3,0.87,60,58,2,0.37,34,29,5,0.53,28,25,3,0.26
"420034710001",26,32,6,0.25,47,53,6,0.46,75,99,24,2.92,130,120,10,2.11,96,87,9,1.40,183,171,12,3.56,60,55,5,0.49
"420034721001",34,42,8,0.35,77,77,0,0.00,128,145,17,2.80,104,125,21,2.81,145,128,17,3.18,226,198,28,8.15,62,61,1,0.08
"420034721002",25,28,3,0.17,23,17,6,0.31,43,43,0,0.00,63,65,2,0.28,101,96,5,1.14,110,124,14,3.48,78,70,8,1.41
"420034722001",9,5,4,0.08,0,0,0,0.00,0,6,6,0.00,57,73,16,2.03,121,111,10,2.69,168,154,14,5.24,94,100,6,1.26
"420034722002",0,0,0,0.00,16,15,1,0.06,28,32,4,0.39,17,24,7,0.42,58,57,1,0.20,133,121,12,5.58,34,37,3,0.36
"420034722003",0,2,2,0.00,33,28,5,0.51,9,10,1,0.03,30,43,13,1.21,72,63,9,2.02,135,130,5,2.10,42,45,3,0.39
"420034723001",38,43,5,0.59,23,26,3,0.21,25,23,2,0.16,86,80,6,1.61,57,55,2,0.36,92,94,2,0.57,0,0,0,0.00
"420034723002",14,14,0,0.00,15,19,4,0.16,0,7,7,0.00,51,47,4,0.53,57,57,0,0.00,225,223,2,1.17,22,17,5,0.29
"420034723003",10,9,1,0.04,35,31,4,0.53,26,32,6,0.59,60,57,3,0.68,56,57,1,0.21,65,70,5,1.23,13,9,4,0.20
"420034724001",0,1,1,0.00,15,17,2,0.06,47,49,2,0.20,42,41,1,0.09,83,85,2,0.36,198,206,8,3.41,80,66,14,2.41
"420034724002",42,34,8,0.99,0,0,0,0.00,19,19,0,0.00,20,18,2,0.12,26,31,5,0.38,177,184,7,3.63,57,55,2,0.33
"420034731001",15,21,6,0.16,33,22,11,0.65,0,0,0,0.00,0,3,3,0.00,58,65,7,0.73,166,181,15,4.45,287,267,20,10.27
"420034731002",0,0,0,0.00,0,0,0,0.00,0,2,2,0.00,36,40,4,0.52,29,23,6,0.63,0,18,18,0.00,213,195,18,13.79
"420034731003",26,34,8,0.47,54,44,10,1.22,57,50,7,0.90,26,43,17,1.00,57,61,4,0.52,166,167,1,0.38,56,43,13,1.65
"420034731004",10,10,0,0.00,0,4,4,0.00,6,13,7,0.15,36,27,9,1.12,0,11,11,0.00,112,125,13,5.04,125,99,26,11.25
"420034731005",32,25,7,0.40,25,20,5,0.22,72,81,9,1.14,114,116,2,0.40,59,54,5,0.52,138,134,4,0.97,127,137,10,2.24
"420034732001",10,13,3,0.07,12,13,1,0.03,77,90,13,2.23,20,33,13,0.58,58,45,13,1.68,144,137,7,2.25,127,117,10,2.83
"420034732002",45,42,3,0.25,25,24,1,0.05,22,36,14,0.56,136,129,7,1.73,121,106,15,3.30,152,178,26,7.19,49,35,14,1.25
"420034732003",44,46,2,0.14,14,16,2,0.05,81,90,9,1.20,28,29,1,0.05,61,69,8,0.80,191,186,5,1.57,188,171,17,5.27
"420034733001",0,2,2,0.00,86,74,12,1.86,37,42,5,0.33,24,28,4,0.17,90,73,17,2.75,144,158,14,3.63,175,179,4,1.26
"420034733002",8,12,4,0.06,0,1,1,0.00,53,59,6,0.58,34,41,7,0.44,44,52,8,0.65,204,198,6,2.25,201,181,20,7.39
"420034733003",38,33,5,0.40,0,0,0,0.00,25,37,12,0.64,39,39,0,0.00,50,40,10,1.06,116,124,8,1.97,204,199,5,2.16
"420034733004",38,46,8,0.73,26,28,2,0.13,24,22,2,0.12,40,51,11,1.06,46,35,11,1.22,84,94,10,2.02,157,139,18,6.81
"420034733005",20,21,1,0.07,14,16,2,0.10,37,40,3,0.39,35,39,4,0.50,24,22,2,0.17,80,76,4,1.13,72,68,4,1.02
"420034734011",9,11,2,0.06,33,36,3,0.34,46,47,1,0.16,22,20,2,0.15,0,0,0,0.00,43,54,11,1.64,135,120,15,7.03
"420034734012",8,13,5,0.17,34,44,10,1.40,34,39,5,0.70,40,33,7,1.16,0,2,2,0.00,75,64,11,3.41,51,47,4,0.84
"420034734013",45,49,4,0.34,78,92,14,2.05,58,49,9,0.98,21,30,9,0.35,47,45,2,0.18,166,169,3,0.93,118,99,19,4.21
"420034734014",24,28,4,0.18,14,15,1,0.03,53,63,10,1.02,25,24,1,0.05,23,22,1,0.04,68,78,10,1.31,313,290,23,13.84
"420034734021",14,18,4,0.11,50,54,4,0.39,14,12,2,0.05,85,84,1,0.16,62,62,0,0.00,91,85,6,1.05,203,204,1,0.39
"420034734022",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,14,14,0.00,61,50,11,2.20,70,81,11,2.52,174,160,14,7.99
"420034734023",38,55,17,0.87,0,1,1,0.00,19,26,7,0.18,38,31,7,0.36,39,44,5,0.26,120,142,22,3.56,487,442,45,29.57
"420034735001",6,8,2,0.04,0,0,0,0.00,0,0,0,0.00,0,4,4,0.00,23,35,12,1.02,82,95,13,3.95,159,128,31,18.26
"420034735002",0,0,0,0.00,0,0,0,0.00,0,5,5,0.00,39,40,1,0.12,35,31,4,0.45,6,15,9,0.17,234,223,11,8.20
"420034735003",41,46,5,0.29,12,13,1,0.02,50,42,8,0.56,65,65,0,0.00,62,72,10,0.86,166,174,8,1.85,323,307,16,7.19
"420034736011",9,9,0,0.00,0,3,3,0.00,9,10,1,0.03,0,1,1,0.00,9,14,5,0.13,55,61,6,0.97,257,241,16,12.13
"420034736012",85,77,8,1.05,53,58,5,0.41,53,60,7,0.57,47,39,8,0.58,13,19,6,0.12,88,109,21,2.85,310,287,23,10.99
"420034736013",20,23,3,0.09,0,3,3,0.00,42,44,2,0.12,49,61,12,0.87,49,51,2,0.14,193,207,14,3.98,326,290,36,17.28
"420034736021",0,0,0,0.00,23,26,3,0.24,12,12,0,0.00,15,24,9,0.48,58,53,5,1.03,48,42,6,1.02,126,125,1,0.45
"420034736022",10,16,6,0.07,26,17,9,0.28,55,65,10,0.65,75,80,5,0.45,91,94,3,0.32,226,240,14,3.76,359,330,29,12.36
"420034736023",0,0,0,0.00,0,4,4,0.00,27,31,4,0.38,14,22,8,0.40,54,53,1,0.19,79,74,5,1.40,109,99,10,3.85
"420034736024",0,4,4,0.00,68,67,1,0.10,191,190,1,0.29,67,68,1,0.10,102,115,13,2.00,175,164,11,2.91,59,54,5,0.45
"420034741011",21,22,1,0.03,22,20,2,0.06,22,34,12,0.34,110,103,7,0.99,65,87,22,1.84,341,340,1,0.44,197,172,25,6.33
"420034741012",11,14,3,0.07,9,14,5,0.09,20,14,6,0.24,0,4,4,0.00,26,21,5,0.26,35,65,30,2.09,401,370,31,24.76
"420034741021",8,7,1,0.01,0,2,2,0.00,26,30,4,0.13,9,13,4,0.04,31,31,0,0.00,165,175,10,2.02,576,557,19,13.43
"420034741022",18,19,1,0.03,0,1,1,0.00,9,12,3,0.05,11,34,23,0.45,114,108,6,1.21,179,174,5,1.58,234,217,17,7.04
"420034742011",0,0,0,0.00,9,14,5,0.05,32,34,2,0.07,18,16,2,0.04,23,23,0,0.00,232,256,24,6.17,588,559,29,18.90
"420034742021",13,11,2,0.03,0,8,8,0.00,74,90,16,1.30,86,76,10,0.95,137,127,10,1.51,183,183,0,0.00,416,414,2,0.92
"420034742022",0,0,0,0.00,9,12,3,0.03,43,37,6,0.28,19,19,0,0.00,59,67,8,0.52,290,296,6,1.92,486,475,11,5.90
"420034742031",7,7,0,0.00,0,3,3,0.00,25,24,1,0.05,8,6,2,0.03,10,18,8,0.16,148,157,9,2.60,314,297,17,10.43
"420034742032",29,31,2,0.22,7,9,2,0.05,9,9,0,0.00,0,0,0,0.00,0,7,7,0.00,103,93,10,3.95,113,112,1,0.43
"420034742033",0,0,0,0.00,0,2,2,0.00,8,12,4,0.04,48,41,7,0.41,46,29,17,0.95,163,211,48,9.47,561,531,30,20.38
"420034751011",14,15,1,0.04,0,0,0,0.00,0,0,0,0.00,0,2,2,0.00,63,56,7,1.24,128,132,4,1.44,151,151,0,0.00
"420034751012",12,11,1,0.03,17,17,0,0.00,24,32,8,0.53,39,49,10,1.08,97,96,1,0.27,140,126,14,5.43,32,30,2,0.18
"420034751013",27,32,5,0.23,47,51,4,0.32,45,51,6,0.46,82,62,20,2.78,114,117,3,0.58,159,170,11,2.96,116,107,9,1.77
"420034751014",40,43,3,0.12,79,83,4,0.31,176,206,30,5.22,144,125,19,2.71,216,224,8,1.71,259,241,18,4.61,97,89,8,0.77
"420034751021",0,1,1,0.00,9,13,4,0.05,33,39,6,0.29,70,59,11,1.14,56,75,19,1.57,309,300,9,4.11,199,189,10,2.94
"420034752001",0,0,0,0.00,0,1,1,0.00,15,16,1,0.04,0,1,1,0.00,13,24,11,0.40,186,183,3,1.56,143,132,11,4.41
"420034752002",23,16,7,0.40,0,4,4,0.00,29,33,4,0.29,18,19,1,0.04,26,27,1,0.06,155,152,3,1.14,156,156,0,0.00
"420034752003",14,15,1,0.03,0,0,0,0.00,0,0,0,0.00,0,7,7,0.00,65,70,5,0.65,263,256,7,3.67,159,153,6,1.90
"420034752004",8,9,1,0.01,10,18,8,0.12,79,77,2,0.23,53,48,5,0.39,29,43,14,0.60,279,283,4,1.64,221,201,20,6.51
"420034753011",13,18,5,0.14,24,34,10,0.52,77,84,7,1.18,73,60,13,2.07,104,105,1,0.23,145,135,10,3.17,22,22,0,0.00
"420034753012",18,23,5,0.27,16,19,3,0.14,0,16,16,0.00,87,72,15,3.92,91,95,4,1.09,75,61,14,3.15,46,47,1,0.14
"420034753013",23,25,2,0.06,23,27,4,0.11,49,73,24,1.43,160,152,8,1.56,182,179,3,0.66,251,245,6,1.83,135,122,13,2.13
"420034753014",0,0,0,0.00,13,18,5,0.14,43,45,2,0.19,58,59,1,0.13,110,94,16,3.83,173,186,13,4.89,63,58,5,0.68
"420034753031",15,11,4,0.09,10,9,1,0.02,26,23,3,0.12,42,48,6,0.39,64,90,26,2.56,206,204,2,0.63,288,266,22,9.73
"420034753032",0,1,1,0.00,16,8,8,0.28,4,7,3,0.03,13,17,4,0.11,34,38,4,0.30,190,214,24,9.89,204,176,28,12.39
"420034753033",0,0,0,0.00,15,11,4,0.13,6,11,5,0.06,68,57,11,1.57,38,47,9,0.72,249,250,1,0.52,99,99,0,0.00
"420034753041",14,8,6,0.17,0,0,0,0.00,0,5,5,0.00,13,18,5,0.13,90,92,2,0.36,241,259,18,8.75,138,114,24,6.68
"420034753042",0,0,0,0.00,0,4,4,0.00,10,11,1,0.02,30,28,2,0.09,14,25,11,0.24,161,184,23,5.85,418,381,37,24.43
"420034753043",27,26,1,0.06,0,5,5,0.00,69,72,3,0.42,72,68,4,0.59,50,62,12,1.22,209,197,12,5.12,63,60,3,0.39
"420034753044",0,0,0,0.00,0,17,17,0.00,91,84,7,0.92,59,55,4,0.34,97,97,0,0.00,237,237,0,0.00,208,202,6,1.80
"420034754011",24,43,19,0.80,21,30,9,0.33,29,30,1,0.05,37,47,10,0.65,153,143,10,2.69,215,205,10,3.79,89,70,19,2.98
"420034754012",7,7,0,0.00,37,35,2,0.11,42,43,1,0.06,64,55,9,0.89,66,71,5,0.51,225,260,35,12.13,208,178,30,9.61
"420034754013",30,23,7,0.61,0,3,3,0.00,44,51,7,0.90,29,32,3,0.25,13,15,2,0.08,73,72,1,0.21,155,148,7,3.15
"420034754021",18,8,10,0.33,0,3,3,0.00,14,14,0,0.00,47,41,6,0.52,59,75,16,1.73,238,241,3,1.31,171,165,6,1.88
"420034754022",10,9,1,0.02,8,8,0,0.00,38,41,3,0.18,50,41,9,0.70,47,50,3,0.22,246,258,12,4.61,242,234,8,3.02
"420034761001",0,0,0,0.00,0,2,2,0.00,26,29,3,0.30,47,46,1,0.18,24,21,3,0.27,134,129,5,2.54,33,37,4,0.50
"420034761002",54,56,2,0.29,0,0,0,0.00,10,16,6,0.16,84,70,14,3.19,10,14,4,0.11,151,156,5,2.05,60,57,3,0.49
"420034761003",33,39,6,0.49,11,13,2,0.05,85,65,20,4.18,26,33,7,0.45,85,87,2,0.42,114,122,8,2.24,53,48,5,0.65
"420034761004",73,67,6,0.56,0,5,5,0.00,69,77,8,0.70,49,69,20,1.25,359,353,6,2.74,157,148,9,1.80,78,66,12,1.19
"420034761005",57,64,7,0.61,35,41,6,0.32,105,103,2,0.32,46,44,2,0.14,82,83,1,0.13,289,286,3,1.33,36,29,7,0.39
"420034762001",13,9,4,0.18,19,16,3,0.19,23,23,0,0.00,30,34,4,0.40,46,53,7,1.08,139,145,6,2.81,27,17,10,0.91
"420034762002",22,19,3,0.11,0,0,0,0.00,57,70,13,1.20,58,73,15,1.41,94,89,5,0.76,286,263,23,10.66,100,103,3,0.49
"420034762003",12,5,7,0.16,18,28,10,0.35,78,82,4,0.61,48,45,3,0.28,59,57,2,0.23,218,202,16,6.80,80,94,14,2.18
"420034771001",16,20,4,0.10,21,16,5,0.17,36,37,1,0.06,37,48,11,0.66,84,84,0,0.00,308,310,2,1.00,115,102,13,2.42
"420034771002",22,23,1,0.05,0,2,2,0.00,29,25,4,0.26,39,41,2,0.18,72,67,5,0.81,169,184,15,5.72,112,101,11,2.78
"420034771003",49,40,9,0.73,0,3,3,0.00,26,23,3,0.13,40,52,12,0.80,101,90,11,1.84,239,247,8,3.17,148,148,0,0.00
"420034772001",24,44,20,1.28,43,39,4,0.46,66,67,1,0.18,54,49,5,0.72,30,30,0,0.00,118,116,2,0.63,40,30,10,1.07
"420034772002",18,13,5,0.31,0,1,1,0.00,16,21,5,0.27,0,11,11,0.00,63,62,1,0.22,110,111,1,0.38,85,73,12,3.49
"420034772003",0,0,0,0.00,0,1,1,0.00,23,25,2,0.13,0,6,6,0.00,47,51,4,0.54,186,169,17,9.11,91,95,4,1.05
"420034772004",95,96,1,0.11,10,20,10,0.11,108,112,4,0.49,137,159,22,3.45,253,214,39,11.29,101,97,4,0.46,170,176,6,1.17
"420034773001",47,48,1,0.09,13,12,1,0.03,198,187,11,4.26,25,42,17,0.83,142,136,6,1.67,79,83,4,0.62,7,3,4,0.05
"420034773002",45,56,11,0.92,112,103,9,1.88,109,119,10,2.03,136,138,2,0.51,45,34,11,0.92,90,87,3,0.50,0,0,0,0.00
"420034773003",9,6,3,0.06,0,0,0,0.00,32,32,0,0.00,35,46,11,0.86,122,112,10,2.73,159,167,8,2.85,90,84,6,1.21
"420034773004",9,11,2,0.04,15,11,4,0.14,59,66,7,0.99,45,35,10,1.08,31,34,3,0.22,179,174,5,2.15,78,85,7,1.31
"420034773005",18,16,2,0.05,79,80,1,0.11,32,35,3,0.14,97,79,18,2.52,69,72,3,0.30,225,246,21,6.81,174,166,8,2.01
"420034781001",79,92,13,1.87,69,77,8,1.01,131,128,3,0.72,45,49,4,0.33,115,104,11,2.31,98,92,6,1.07,11,6,5,0.10
"420034781002",11,14,3,0.10,43,50,7,0.92,98,97,1,0.30,36,35,1,0.11,21,27,6,0.38,68,63,5,1.04,51,42,9,1.40
"420034781003",8,10,2,0.03,55,56,1,0.10,64,66,2,0.23,6,21,15,0.16,116,120,4,0.83,224,219,5,2.00,88,69,19,2.98
"420034781004",47,42,5,0.43,24,27,3,0.13,90,92,2,0.33,70,77,7,0.91,101,110,9,1.68,187,176,11,3.80,22,17,5,0.20
"420034782001",16,10,6,0.17,24,22,2,0.08,17,17,0,0.00,57,64,7,0.69,86,96,10,1.49,292,288,4,2.02,86,81,5,0.74
"420034782002",89,89,0,0.00,33,52,19,0.70,109,107,2,0.24,76,81,5,0.42,108,123,15,1.80,328,299,29,10.56,158,150,8,1.40
"420034782003",102,117,15,1.66,82,83,1,0.09,73,70,3,0.24,33,44,11,0.39,200,199,1,0.22,396,379,17,7.30,36,30,6,0.23
"420034790001",6,8,2,0.03,11,13,2,0.06,39,40,1,0.11,38,45,7,0.73,75,78,3,0.61,119,119,0,0.00,78,63,15,3.20
"420034790002",9,15,6,0.11,7,15,8,0.12,14,11,3,0.09,48,54,6,0.60,58,61,3,0.36,228,211,17,8.02,119,116,3,0.74
"420034801011",0,0,0,0.00,0,3,3,0.00,23,18,5,0.40,9,11,2,0.06,30,36,6,0.62,168,180,12,6.93,61,43,18,3.77
"420034801012",17,16,1,0.04,0,2,2,0.00,55,57,2,0.26,85,82,3,0.61,31,36,5,0.37,182,186,4,1.75,47,38,9,1.01
"420034801013",127,141,14,3.98,66,68,2,0.30,57,47,10,1.28,15,14,1,0.03,34,29,5,0.38,64,55,9,1.29,84,93,9,1.69
"420034801014",229,241,12,2.59,203,211,8,1.53,166,164,2,0.31,88,80,8,0.66,108,109,1,0.10,163,147,16,2.45,106,111,5,0.50
"420034801021",5,4,1,0.01,29,32,3,0.19,29,34,5,0.32,81,69,12,2.13,61,50,11,1.47,181,194,13,5.15,71,74,3,0.47
"420034801022",0,1,1,0.00,15,23,8,0.25,67,71,4,0.55,51,47,4,0.42,86,100,14,2.49,212,203,9,3.94,53,39,14,1.53
"420034801023",10,13,3,0.08,35,35,0,0.00,43,41,2,0.22,73,75,2,0.37,52,64,12,1.58,129,108,21,6.84,54,60,6,0.82
"420034802001",35,39,4,0.17,10,14,4,0.05,73,82,9,0.80,46,55,9,0.51,147,138,9,1.62,373,364,9,4.10,135,127,8,1.32
"420034802002",28,30,2,0.19,0,1,1,0.00,12,12,0,0.00,38,41,3,0.39,40,33,7,0.97,136,139,3,1.41,36,34,2,0.25
"420034802003",0,0,0,0.00,11,9,2,0.06,37,33,4,0.43,41,44,3,0.36,46,44,2,0.27,175,175,0,0.00,36,41,5,0.52
